time,nt,time_bounds,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
77,1,6566400.0,6652800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,77 days 00:00:00.000000000,2018-11-17 06:00:00,2018,320.25,321,-12.75,-11,77.0,77
77,2,6652800.0,6652800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,77 days 00:00:00.000000000,2018-11-17 06:00:00,2018,320.25,321,-12.75,-11,77.0,77
78,1,6652800.0,6739200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,78 days 00:00:00.000000000,2018-11-18 06:00:00,2018,321.25,322,-11.75,-10,78.0,78
78,2,6739200.0,6739200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,78 days 00:00:00.000000000,2018-11-18 06:00:00,2018,321.25,322,-11.75,-10,78.0,78
79,1,6739200.0,6825600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,79 days 00:00:00.000000000,2018-11-19 06:00:00,2018,322.25,323,-10.75,-9,79.0,79
79,2,6825600.0,6825600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,79 days 00:00:00.000000000,2018-11-19 06:00:00,2018,322.25,323,-10.75,-9,79.0,79
80,1,6825600.0,6912000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,80 days 00:00:00.000000000,2018-11-20 06:00:00,2018,323.25,324,-9.75,-8,80.0,80
80,2,6912000.0,6912000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,80 days 00:00:00.000000000,2018-11-20 06:00:00,2018,323.25,324,-9.75,-8,80.0,80
81,1,6912000.0,6998400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,81 days 00:00:00.000000000,2018-11-21 06:00:00,2018,324.25,325,-8.75,-7,81.0,81
81,2,6998400.0,6998400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,81 days 00:00:00.000000000,2018-11-21 06:00:00,2018,324.25,325,-8.75,-7,81.0,81
82,1,6998400.0,7084800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,82 days 00:00:00.000000000,2018-11-22 06:00:00,2018,325.25,326,-7.75,-6,82.0,82
82,2,7084800.0,7084800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,82 days 00:00:00.000000000,2018-11-22 06:00:00,2018,325.25,326,-7.75,-6,82.0,82
83,1,7084800.0,7171200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,83 days 00:00:00.000000000,2018-11-23 06:00:00,2018,326.25,327,-6.75,-5,83.0,83
83,2,7171200.0,7171200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,83 days 00:00:00.000000000,2018-11-23 06:00:00,2018,326.25,327,-6.75,-5,83.0,83
84,1,7171200.0,7257600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,84 days 00:00:00.000000000,2018-11-24 06:00:00,2018,327.25,328,-5.75,-4,84.0,84
84,2,7257600.0,7257600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,84 days 00:00:00.000000000,2018-11-24 06:00:00,2018,327.25,328,-5.75,-4,84.0,84
85,1,7257600.0,7344000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,85 days 00:00:00.000000000,2018-11-25 06:00:00,2018,328.25,329,-4.75,-3,85.0,85
85,2,7344000.0,7344000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,85 days 00:00:00.000000000,2018-11-25 06:00:00,2018,328.25,329,-4.75,-3,85.0,85
86,1,7344000.0,7430400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,86 days 00:00:00.000000000,2018-11-26 06:00:00,2018,329.25,330,-3.75,-2,86.0,86
86,2,7430400.0,7430400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,86 days 00:00:00.000000000,2018-11-26 06:00:00,2018,329.25,330,-3.75,-2,86.0,86
87,1,7430400.0,7516800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,87 days 00:00:00.000000000,2018-11-27 06:00:00,2018,330.25,331,-2.75,-1,87.0,87
87,2,7516800.0,7516800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,87 days 00:00:00.000000000,2018-11-27 06:00:00,2018,330.25,331,-2.75,-1,87.0,87
88,1,7516800.0,7603200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,88 days 00:00:00.000000000,2018-11-28 06:00:00,2018,331.25,332,-1.75,0,88.0,88
88,2,7603200.0,7603200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,88 days 00:00:00.000000000,2018-11-28 06:00:00,2018,331.25,332,-1.75,0,88.0,88
89,1,7603200.0,7689600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,89 days 00:00:00.000000000,2018-11-29 06:00:00,2018,332.25,333,-0.75,1,89.0,89
89,2,7689600.0,7689600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,89 days 00:00:00.000000000,2018-11-29 06:00:00,2018,332.25,333,-0.75,1,89.0,89
90,1,7689600.0,7776000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,90 days 00:00:00.000000000,2018-11-30 06:00:00,2018,333.25,334,0.25,1,90.0,90
90,2,7776000.0,7776000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,90 days 00:00:00.000000000,2018-11-30 06:00:00,2018,333.25,334,0.25,1,90.0,90
91,1,7776000.0,7862400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,91 days 00:00:00.000000000,2018-12-01 06:00:00,2018,334.25,335,1.25,2,91.0,91
91,2,7862400.0,7862400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,91 days 00:00:00.000000000,2018-12-01 06:00:00,2018,334.25,335,1.25,2,91.0,91
92,1,7862400.0,7948800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,92 days 00:00:00.000000000,2018-12-02 06:00:00,2018,335.25,336,2.25,3,92.0,92
92,2,7948800.0,7948800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,92 days 00:00:00.000000000,2018-12-02 06:00:00,2018,335.25,336,2.25,3,92.0,92
93,1,7948800.0,8035200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,93 days 00:00:00.000000000,2018-12-03 06:00:00,2018,336.25,337,3.25,4,93.0,93
93,2,8035200.0,8035200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,93 days 00:00:00.000000000,2018-12-03 06:00:00,2018,336.25,337,3.25,4,93.0,93
